#rho v time
0.0000000000000	10.0000000000000
0.1250000000000	10.0000000000000
0.2500000000000	10.0000000000000
0.3750000000000	10.0000000000000
0.5000000000000	10.0000000000000
0.6250000000000	10.0000000000000
0.7500000000000	10.0000000000000
0.8750000000000	10.0000000000000
1.0000000000000	10.0000000000000
1.1250000000000	10.0000000000000
1.2500000000000	10.0000000000000
1.3750000000000	10.0000000000000
1.5000000000000	10.0000000000000
1.6250000000000	10.0000000000000
1.7500000000000	10.0000000000000
1.8750000000000	9.9999999999999
2.0000000000000	9.9999999999995
2.1250000000000	9.9999999999983
2.2500000000000	9.9999999999946
2.3750000000000	9.9999999999845
2.5000000000000	9.9999999999584
2.6250000000000	9.9999999998951
2.7500000000000	9.9999999997494
2.8750000000000	9.9999999994296
3.0000000000000	9.9999999987566
3.1250000000000	9.9999999973938
3.2500000000000	9.9999999947277
3.3750000000000	9.9999999896741
3.5000000000000	9.9999999803680
3.6250000000000	9.9999999636812
3.7500000000000	9.9999999344867
3.8750000000000	9.9999998845607
4.0000000000000	9.9999998009740
4.1250000000000	9.9999996637769
4.2500000000000	9.9999994427218
4.3750000000000	9.9999990926997
4.5000000000000	9.9999985474751
4.6250000000000	9.9999977112132
4.7500000000000	9.9999964471709
4.8750000000000	9.9999945628019
5.0000000000000	9.9999917903820
5.1250000000000	9.9999877621117
5.2500000000000	9.9999819784926
5.3750000000000	9.9999737686177
5.5000000000000	9.9999622408553
5.6250000000000	9.9999462222665
5.7500000000000	9.9999241849673
5.8750000000000	9.9998941575617
6.0000000000000	9.9998536197176
6.1250000000000	9.9997993779724
6.2500000000000	9.9997274209293
6.3750000000000	9.9996327521735
6.5000000000000	9.9995091994938
6.6250000000000	9.9993491993679
6.7500000000000	9.9991435561550
6.8750000000000	9.9988811760552
7.0000000000000	9.9985487766360
7.1250000000000	9.9981305735911
7.2500000000000	9.9976079473848
7.3750000000000	9.9969590935180
7.5000000000000	9.9961586613270
7.6250000000000	9.9951773874398
7.7500000000000	9.9939817312582
7.8750000000000	9.9925335210326
8.0000000000000	9.9907896202355
8.1250000000000	9.9887016249454
8.2500000000000	9.9862156037834
8.3750000000000	9.9832718925028
8.5000000000000	9.9798049555965
8.6250000000000	9.9757433272152
8.7500000000000	9.9710096432742
8.8750000000000	9.9655207757899
9.0000000000000	9.9591880790883
9.1250000000000	9.9519177556001
9.2500000000000	9.9436113468074
9.3750000000000	9.9341663525851
9.5000000000000	9.9234769795757
9.6250000000000	9.9114350158395
9.7500000000000	9.8979308236641
9.8750000000000	9.8827932843199
10.0000000000000	9.8657581011802
10.1250000000000	9.8466550878739
10.2500000000000	9.8253923458824
10.3750000000000	9.8018910367503
10.5000000000000	9.7760852297842
10.6250000000000	9.7479191256163
10.7500000000000	9.7172114577579
10.8750000000000	9.6838654606862
11.0000000000000	9.6479189749273
11.1250000000000	9.6094138880205
11.2500000000000	9.5684226086771
11.3750000000000	9.5250317128020
11.5000000000000	9.4793116756233
11.6250000000000	9.4312839608694
11.7500000000000	9.3809534537549
11.8750000000000	9.3283255989782
12.0000000000000	9.2734196019534
12.1250000000000	9.2162766537289
12.2500000000000	9.1569640163892
12.3750000000000	9.0955768816530
12.5000000000000	9.0322379609376
